inspection_id,timestamp,batch_id,product_id,expected_allergens,extracted_allergens_ocr,ocr_raw_text,inspection_status,discrepancy_note
OCR-9086,2026-09-02 08:34:00,BAT-5023,PROD_02,"GLUTEN,SÉSAMO","GLUTEN,SÉSAMO","INGREDIENTES: Harina de trigo, azúcar, aceites vegetales. Contiene: GLUTEN, SÉSAMO. Conservar en lugar fresco.",PASS,Etiqueta conforme. Alérgenos declarados y resaltados.
OCR-9087,2026-09-02 15:05:00,BAT-5024,PROD_05,"GLUTEN,CACAHUETE,SOJA","GLUTEN,CACAHUETE,SOJA","INGREDIENTES: Harina de trigo, azúcar, aceites vegetales. Contiene: GLUTEN, CACAHUETE, SOJA. Conservar en lugar fresco.",PASS,Etiqueta conforme. Alérgenos declarados y resaltados.
OCR-9088,2026-09-02 13:08:00,BAT-5024,PROD_05,"GLUTEN,CACAHUETE,SOJA","GLUTEN,CACAHUETE","INGREDIENTES: Harina de trigo, azúcar, aceites vegetales. Contiene: GLUTEN, CACAHUETE. Conservar en lugar fresco.",FAIL_MISSING_ALLERGEN,ALERTA: Faltan alérgenos obligatorios en el texto impreso.
OCR-9089,2026-09-02 11:28:00,BAT-5024,PROD_05,"GLUTEN,CACAHUETE,SOJA","GLUTEN,CACAHUETE","INGREDIENTES: Harina de trigo, azúcar, aceites vegetales. Contiene: GLUTEN, CACAHUETE. Conservar en lugar fresco.",FAIL_MISSING_ALLERGEN,ALERTA: Faltan alérgenos obligatorios en el texto impreso.
OCR-9090,2026-09-02 11:43:00,BAT-5024,PROD_05,"GLUTEN,CACAHUETE,SOJA","GLUTEN,CACAHUETE,SOJA","INGREDIENTES: Harina de trigo, azúcar, aceites vegetales. Contiene: GLUTEN, CACAHUETE, SOJA. Conservar en lugar fresco.",PASS,Etiqueta conforme. Alérgenos declarados y resaltados.
OCR-9091,2026-09-02 11:29:00,BAT-5024,PROD_05,"GLUTEN,CACAHUETE,SOJA","GLUTEN,CACAHUETE,SOJA","INGREDIENTES: Harina de trigo, azúcar, aceites vegetales. Contiene: GLUTEN, CACAHUETE, SOJA. Conservar en lugar fresco.",PASS,Etiqueta conforme. Alérgenos declarados y resaltados.
OCR-9092,2026-09-02 17:07:00,BAT-5025,PROD_03,"GLUTEN,LECHE,SOJA","GLUTEN,LECHE,SOJA","INGREDIENTES: Harina de trigo, azúcar, aceites vegetales. Contiene: GLUTEN, LECHE, SOJA. Conservar en lugar fresco.",PASS,Etiqueta conforme. Alérgenos declarados y resaltados.
OCR-9093,2026-09-02 17:22:00,BAT-5025,PROD_03,"GLUTEN,LECHE,SOJA","GLUTEN,LECHE,SOJA","INGREDIENTES: Harina de trigo, azúcar, aceites vegetales. Contiene: GLUTEN, LECHE, SOJA. Conservar en lugar fresco.",PASS,Etiqueta conforme. Alérgenos declarados y resaltados.
OCR-9094,2026-09-02 17:02:00,BAT-5025,PROD_03,"GLUTEN,LECHE,SOJA","GLUTEN,LECHE,SOJA","INGREDIENTES: Harina de trigo, azúcar, aceites vegetales. Contiene: GLUTEN, LECHE, SOJA. Conservar en lugar fresco.",PASS,Etiqueta conforme. Alérgenos declarados y resaltados.
OCR-9095,2026-09-02 16:59:00,BAT-5025,PROD_03,"GLUTEN,LECHE,SOJA","GLUTEN,LECHE,SOJA","INGREDIENTES: Harina de trigo, azúcar, aceites vegetales. Contiene: GLUTEN, LECHE, SOJA. Conservar en lugar fresco.",PASS,Etiqueta conforme. Alérgenos declarados y resaltados.
OCR-9096,2026-09-03 09:53:00,BAT-5026,PROD_02,"GLUTEN,SÉSAMO","GLUTEN,SÉSAMO","INGREDIENTES: Harina de trigo, azúcar, aceites vegetales. Contiene: GLUTEN, SÉSAMO. Conservar en lugar fresco.",PASS,Etiqueta conforme. Alérgenos declarados y resaltados.
OCR-9097,2026-09-03 07:12:00,BAT-5026,PROD_02,"GLUTEN,SÉSAMO","GLUTEN,SÉSAMO","INGREDIENTES: Harina de trigo, azúcar, aceites vegetales. Contiene: GLUTEN, SÉSAMO. Conservar en lugar fresco.",PASS,Etiqueta conforme. Alérgenos declarados y resaltados.
OCR-9098,2026-09-03 07:31:00,BAT-5026,PROD_02,"GLUTEN,SÉSAMO","GLUTEN,SÉSAMO","INGREDIENTES: Harina de trigo, azúcar, aceites vegetales. Contiene: GLUTEN, SÉSAMO. Conservar en lugar fresco.",PASS,Etiqueta conforme. Alérgenos declarados y resaltados.
OCR-9099,2026-09-03 09:24:00,BAT-5026,PROD_02,"GLUTEN,SÉSAMO","GLUTEN,SÉSAMO","INGREDIENTES: Harina de trigo, azúcar, aceites vegetales. Contiene: GLUTEN, SÉSAMO. Conservar en lugar fresco.",PASS,Etiqueta conforme. Alérgenos declarados y resaltados.
OCR-9100,2026-09-03 07:30:00,BAT-5026,PROD_02,"GLUTEN,SÉSAMO","GLUTEN,SÉSAMO","INGREDIENTES: Harina de trigo, azúcar, aceites vegetales. Contiene: GLUTEN, SÉSAMO. Conservar en lugar fresco.",PASS,Etiqueta conforme. Alérgenos declarados y resaltados.
OCR-9101,2026-09-03 13:08:00,BAT-5027,PROD_06,"GLUTEN,LECHE,HUEVO","GLUTEN,LECHE,HUEVO","INGREDIENTES: Harina de trigo, azúcar, aceites vegetales. Contiene: GLUTEN, LECHE, HUEVO. Conservar en lugar fresco.",PASS,Etiqueta conforme. Alérgenos declarados y resaltados.
OCR-9102,2026-09-03 11:45:00,BAT-5027,PROD_06,"GLUTEN,LECHE,HUEVO","GLUTEN,LECHE,HUEVO","INGREDIENTES: Harina de trigo, azúcar, aceites vegetales. Contiene: GLUTEN, LECHE, HUEVO. Conservar en lugar fresco.",PASS,Etiqueta conforme. Alérgenos declarados y resaltados.
OCR-9103,2026-09-03 12:28:00,BAT-5027,PROD_06,"GLUTEN,LECHE,HUEVO","GLUTEN,LECHE,HUEVO","INGREDIENTES: Harina de trigo, azúcar, aceites vegetales. Contiene: GLUTEN, LECHE, HUEVO. Conservar en lugar fresco.",PASS,Etiqueta conforme. Alérgenos declarados y resaltados.
OCR-9104,2026-09-03 12:01:00,BAT-5027,PROD_06,"GLUTEN,LECHE,HUEVO","GLUTEN,LECHE,HUEVO","INGREDIENTES: Harina de trigo, azúcar, aceites vegetales. Contiene: GLUTEN, LECHE, HUEVO. Conservar en lugar fresco.",PASS,Etiqueta conforme. Alérgenos declarados y resaltados.
OCR-9105,2026-09-03 16:14:00,BAT-5028,PROD_03,"GLUTEN,LECHE,SOJA","GLUTEN,LECHE","INGREDIENTES: Harina de trigo, azúcar, aceites vegetales. Contiene: GLUTEN, LECHE. Conservar en lugar fresco.",FAIL_MISSING_ALLERGEN,ALERTA: Faltan alérgenos obligatorios en el texto impreso.
OCR-9106,2026-09-03 16:56:00,BAT-5028,PROD_03,"GLUTEN,LECHE,SOJA","GLUTEN,LECHE,SOJA","INGREDIENTES: Harina de trigo, azúcar, aceites vegetales. Contiene: GLUTEN, LECHE, SOJA. Conservar en lugar fresco.",PASS,Etiqueta conforme. Alérgenos declarados y resaltados.
OCR-9107,2026-09-03 16:25:00,BAT-5028,PROD_03,"GLUTEN,LECHE,SOJA","GLUTEN,LECHE,SOJA","INGREDIENTES: Harina de trigo, azúcar, aceites vegetales. Contiene: GLUTEN, LECHE, SOJA. Conservar en lugar fresco.",PASS,Etiqueta conforme. Alérgenos declarados y resaltados.
OCR-9108,2026-09-03 15:07:00,BAT-5028,PROD_03,"GLUTEN,LECHE,SOJA","GLUTEN,LECHE,SOJA","INGREDIENTES: Harina de trigo, azúcar, aceites vegetales. Contiene: GLUTEN, LECHE, SOJA. Conservar en lugar fresco.",PASS,Etiqueta conforme. Alérgenos declarados y resaltados.
OCR-9109,2026-09-03 07:33:00,BAT-5029,PROD_01,GLUTEN,GLUTEN,"INGREDIENTES: Harina de trigo, azúcar, aceites vegetales. Contiene: GLUTEN. Conservar en lugar fresco.",PASS,Etiqueta conforme. Alérgenos declarados y resaltados.
OCR-9110,2026-09-03 07:13:00,BAT-5029,PROD_01,GLUTEN,GLUTEN,"INGREDIENTES: Harina de trigo, azúcar, aceites vegetales. Contiene: GLUTEN. Conservar en lugar fresco.",PASS,Etiqueta conforme. Alérgenos declarados y resaltados.
OCR-9111,2026-09-03 09:03:00,BAT-5029,PROD_01,GLUTEN,GLUTEN,"INGREDIENTES: Harina de trigo, azúcar, aceites vegetales. Contiene: GLUTEN. Conservar en lugar fresco.",PASS,Etiqueta conforme. Alérgenos declarados y resaltados.
OCR-9112,2026-09-03 07:39:00,BAT-5029,PROD_01,GLUTEN,GLUTEN,"INGREDIENTES: Harina de trigo, azúcar, aceites vegetales. Contiene: GLUTEN. Conservar en lugar fresco.",PASS,Etiqueta conforme. Alérgenos declarados y resaltados.
OCR-9113,2026-09-03 12:04:00,BAT-5030,PROD_02,"GLUTEN,SÉSAMO","GLUTEN,SÉSAMO","INGREDIENTES: Harina de trigo, azúcar, aceites vegetales. Contiene: GLUTEN, SÉSAMO. Conservar en lugar fresco.",PASS,Etiqueta conforme. Alérgenos declarados y resaltados.
OCR-9114,2026-09-03 12:17:00,BAT-5030,PROD_02,"GLUTEN,SÉSAMO","GLUTEN,SÉSAMO","INGREDIENTES: Harina de trigo, azúcar, aceites vegetales. Contiene: GLUTEN, SÉSAMO. Conservar en lugar fresco.",PASS,Etiqueta conforme. Alérgenos declarados y resaltados.
OCR-9115,2026-09-03 12:52:00,BAT-5030,PROD_02,"GLUTEN,SÉSAMO","GLUTEN,SÉSAMO","INGREDIENTES: Harina de trigo, azúcar, aceites vegetales. Contiene: GLUTEN, SÉSAMO. Conservar en lugar fresco.",PASS,Etiqueta conforme. Alérgenos declarados y resaltados.
OCR-9116,2026-09-03 10:42:00,BAT-5030,PROD_02,"GLUTEN,SÉSAMO","GLUTEN,SÉSAMO","INGREDIENTES: Harina de trigo, azúcar, aceites vegetales. Contiene: GLUTEN, SÉSAMO. Conservar en lugar fresco.",PASS,Etiqueta conforme. Alérgenos declarados y resaltados.
OCR-9117,2026-09-03 16:23:00,BAT-5031,PROD_06,"GLUTEN,LECHE,HUEVO","GLUTEN,LECHE","INGREDIENTES: Harina de trigo, azúcar, aceites vegetales. Contiene: GLUTEN, LECHE. Conservar en lugar fresco.",FAIL_MISSING_ALLERGEN,ALERTA: Faltan alérgenos obligatorios en el texto impreso.
OCR-9118,2026-09-03 15:02:00,BAT-5031,PROD_06,"GLUTEN,LECHE,HUEVO","GLUTEN,LECHE,HUEVO","INGREDIENTES: Harina de trigo, azúcar, aceites vegetales. Contiene: GLUTEN, LECHE, HUEVO. Conservar en lugar fresco.",PASS,Etiqueta conforme. Alérgenos declarados y resaltados.
OCR-9119,2026-09-03 16:27:00,BAT-5031,PROD_06,"GLUTEN,LECHE,HUEVO","GLUTEN,LECHE,HUEVO","INGREDIENTES: Harina de trigo, azúcar, aceites vegetales. Contiene: GLUTEN, LECHE, HUEVO. Conservar en lugar fresco.",PASS,Etiqueta conforme. Alérgenos declarados y resaltados.
OCR-9120,2026-09-03 21:58:00,BAT-5032,PROD_04,"GLUTEN,LECHE,SOJA,AVELLANA","GLUTEN,LECHE,SOJA,AVELLANA","INGREDIENTES: Harina de trigo, azúcar, aceites vegetales. Contiene: GLUTEN, LECHE, SOJA, AVELLANA. Conservar en lugar fresco.",PASS,Etiqueta conforme. Alérgenos declarados y resaltados.
OCR-9121,2026-09-03 22:36:00,BAT-5032,PROD_04,"GLUTEN,LECHE,SOJA,AVELLANA","GLUTEN,LECHE,SOJA,AVELLANA","INGREDIENTES: Harina de trigo, azúcar, aceites vegetales. Contiene: GLUTEN, LECHE, SOJA, AVELLANA. Conservar en lugar fresco.",PASS,Etiqueta conforme. Alérgenos declarados y resaltados.
OCR-9122,2026-09-03 19:52:00,BAT-5032,PROD_04,"GLUTEN,LECHE,SOJA,AVELLANA","GLUTEN,LECHE,SOJA,AVELLANA","INGREDIENTES: Harina de trigo, azúcar, aceites vegetales. Contiene: GLUTEN, LECHE, SOJA, AVELLANA. Conservar en lugar fresco.",PASS,Etiqueta conforme. Alérgenos declarados y resaltados.
OCR-9123,2026-09-03 21:58:00,BAT-5032,PROD_04,"GLUTEN,LECHE,SOJA,AVELLANA","GLUTEN,LECHE,SOJA,AVELLANA","INGREDIENTES: Harina de trigo, azúcar, aceites vegetales. Contiene: GLUTEN, LECHE, SOJA, AVELLANA. Conservar en lugar fresco.",PASS,Etiqueta conforme. Alérgenos declarados y resaltados.
OCR-9124,2026-09-03 06:47:00,BAT-5033,PROD_02,"GLUTEN,SÉSAMO","GLUTEN,SÉSAMO","INGREDIENTES: Harina de trigo, azúcar, aceites vegetales. Contiene: GLUTEN, SÉSAMO. Conservar en lugar fresco.",PASS,Etiqueta conforme. Alérgenos declarados y resaltados.
OCR-9125,2026-09-03 09:05:00,BAT-5033,PROD_02,"GLUTEN,SÉSAMO",GLUTEN,"INGREDIENTES: Harina de trigo, azúcar, aceites vegetales. Contiene: GLUTEN. Conservar en lugar fresco.",FAIL_MISSING_ALLERGEN,ALERTA: Faltan alérgenos obligatorios en el texto impreso.
OCR-9126,2026-09-03 09:08:00,BAT-5033,PROD_02,"GLUTEN,SÉSAMO","GLUTEN,SÉSAMO","INGREDIENTES: Harina de trigo, azúcar, aceites vegetales. Contiene: GLUTEN, SÉSAMO. Conservar en lugar fresco.",PASS,Etiqueta conforme. Alérgenos declarados y resaltados.
OCR-9127,2026-09-03 06:59:00,BAT-5033,PROD_02,"GLUTEN,SÉSAMO","GLUTEN,SÉSAMO","INGREDIENTES: Harina de trigo, azúcar, aceites vegetales. Contiene: GLUTEN, SÉSAMO. Conservar en lugar fresco.",PASS,Etiqueta conforme. Alérgenos declarados y resaltados.
OCR-9128,2026-09-03 07:32:00,BAT-5033,PROD_02,"GLUTEN,SÉSAMO","GLUTEN,SÉSAMO","INGREDIENTES: Harina de trigo, azúcar, aceites vegetales. Contiene: GLUTEN, SÉSAMO. Conservar en lugar fresco.",PASS,Etiqueta conforme. Alérgenos declarados y resaltados.
OCR-9129,2026-09-03 11:48:00,BAT-5034,PROD_05,"GLUTEN,CACAHUETE,SOJA","GLUTEN,CACAHUETE,SOJA","INGREDIENTES: Harina de trigo, azúcar, aceites vegetales. Contiene: GLUTEN, CACAHUETE, SOJA. Conservar en lugar fresco.",PASS,Etiqueta conforme. Alérgenos declarados y resaltados.
OCR-9130,2026-09-03 13:03:00,BAT-5034,PROD_05,"GLUTEN,CACAHUETE,SOJA","GLUTEN,CACAHUETE,SOJA","INGREDIENTES: Harina de trigo, azúcar, aceites vegetales. Contiene: GLUTEN, CACAHUETE, SOJA. Conservar en lugar fresco.",PASS,Etiqueta conforme. Alérgenos declarados y resaltados.
OCR-9131,2026-09-03 11:57:00,BAT-5034,PROD_05,"GLUTEN,CACAHUETE,SOJA","GLUTEN,CACAHUETE,SOJA","INGREDIENTES: Harina de trigo, azúcar, aceites vegetales. Contiene: GLUTEN, CACAHUETE, SOJA. Conservar en lugar fresco.",PASS,Etiqueta conforme. Alérgenos declarados y resaltados.
OCR-9132,2026-09-03 12:28:00,BAT-5034,PROD_05,"GLUTEN,CACAHUETE,SOJA","GLUTEN,CACAHUETE,SOJA","INGREDIENTES: Harina de trigo, azúcar, aceites vegetales. Contiene: GLUTEN, CACAHUETE, SOJA. Conservar en lugar fresco.",PASS,Etiqueta conforme. Alérgenos declarados y resaltados.
OCR-9133,2026-09-03 15:21:00,BAT-5035,PROD_03,"GLUTEN,LECHE,SOJA","GLUTEN,LECHE,SOJA","INGREDIENTES: Harina de trigo, azúcar, aceites vegetales. Contiene: GLUTEN, LECHE, SOJA. Conservar en lugar fresco.",PASS,Etiqueta conforme. Alérgenos declarados y resaltados.
OCR-9134,2026-09-03 16:20:00,BAT-5035,PROD_03,"GLUTEN,LECHE,SOJA","GLUTEN,LECHE,SOJA","INGREDIENTES: Harina de trigo, azúcar, aceites vegetales. Contiene: GLUTEN, LECHE, SOJA. Conservar en lugar fresco.",PASS,Etiqueta conforme. Alérgenos declarados y resaltados.
OCR-9135,2026-09-03 16:46:00,BAT-5035,PROD_03,"GLUTEN,LECHE,SOJA","GLUTEN,LECHE,SOJA","INGREDIENTES: Harina de trigo, azúcar, aceites vegetales. Contiene: GLUTEN, LECHE, SOJA. Conservar en lugar fresco.",PASS,Etiqueta conforme. Alérgenos declarados y resaltados.
OCR-9136,2026-09-03 15:55:00,BAT-5035,PROD_03,"GLUTEN,LECHE,SOJA","GLUTEN,LECHE,SOJA","INGREDIENTES: Harina de trigo, azúcar, aceites vegetales. Contiene: GLUTEN, LECHE, SOJA. Conservar en lugar fresco.",PASS,Etiqueta conforme. Alérgenos declarados y resaltados.
OCR-9137,2026-09-03 19:52:00,BAT-5036,PROD_04,"GLUTEN,LECHE,SOJA,AVELLANA","GLUTEN,LECHE,SOJA,AVELLANA","INGREDIENTES: Harina de trigo, azúcar, aceites vegetales. Contiene: GLUTEN, LECHE, SOJA, AVELLANA. Conservar en lugar fresco.",PASS,Etiqueta conforme. Alérgenos declarados y resaltados.
OCR-9138,2026-09-03 20:17:00,BAT-5036,PROD_04,"GLUTEN,LECHE,SOJA,AVELLANA",,"INGREDIENTES: Harina de trigo, azúcar, aceites vegetales. Contiene: . Conservar en lugar fresco.",FAIL_OCR_UNREADABLE,Error de lectura OCR: Código de barras o texto borroso.
OCR-9139,2026-09-03 19:33:00,BAT-5036,PROD_04,"GLUTEN,LECHE,SOJA,AVELLANA","GLUTEN,LECHE,SOJA,AVELLANA","INGREDIENTES: Harina de trigo, azúcar, aceites vegetales. Contiene: GLUTEN, LECHE, SOJA, AVELLANA. Conservar en lugar fresco.",PASS,Etiqueta conforme. Alérgenos declarados y resaltados.
OCR-9140,2026-09-03 10:12:00,BAT-5037,PROD_01,GLUTEN,GLUTEN,"INGREDIENTES: Harina de trigo, azúcar, aceites vegetales. Contiene: GLUTEN. Conservar en lugar fresco.",PASS,Etiqueta conforme. Alérgenos declarados y resaltados.
OCR-9141,2026-09-03 08:22:00,BAT-5037,PROD_01,GLUTEN,GLUTEN,"INGREDIENTES: Harina de trigo, azúcar, aceites vegetales. Contiene: GLUTEN. Conservar en lugar fresco.",PASS,Etiqueta conforme. Alérgenos declarados y resaltados.
OCR-9142,2026-09-03 07:17:00,BAT-5037,PROD_01,GLUTEN,GLUTEN,"INGREDIENTES: Harina de trigo, azúcar, aceites vegetales. Contiene: GLUTEN. Conservar en lugar fresco.",PASS,Etiqueta conforme. Alérgenos declarados y resaltados.
OCR-9143,2026-09-03 10:12:00,BAT-5037,PROD_01,GLUTEN,GLUTEN,"INGREDIENTES: Harina de trigo, azúcar, aceites vegetales. Contiene: GLUTEN. Conservar en lugar fresco.",PASS,Etiqueta conforme. Alérgenos declarados y resaltados.
OCR-9144,2026-09-03 08:57:00,BAT-5037,PROD_01,GLUTEN,,"INGREDIENTES: Harina de trigo, azúcar, aceites vegetales. Contiene: . Conservar en lugar fresco.",FAIL_MISSING_ALLERGEN,ALERTA: Faltan alérgenos obligatorios en el texto impreso.
OCR-9145,2026-09-03 15:03:00,BAT-5038,PROD_02,"GLUTEN,SÉSAMO","GLUTEN,SÉSAMO","INGREDIENTES: Harina de trigo, azúcar, aceites vegetales. Contiene: GLUTEN, SÉSAMO. Conservar en lugar fresco.",PASS,Etiqueta conforme. Alérgenos declarados y resaltados.
OCR-9146,2026-09-03 13:44:00,BAT-5038,PROD_02,"GLUTEN,SÉSAMO","GLUTEN,SÉSAMO","INGREDIENTES: Harina de trigo, azúcar, aceites vegetales. Contiene: GLUTEN, SÉSAMO. Conservar en lugar fresco.",PASS,Etiqueta conforme. Alérgenos declarados y resaltados.
OCR-9147,2026-09-03 13:55:00,BAT-5038,PROD_02,"GLUTEN,SÉSAMO","GLUTEN,SÉSAMO","INGREDIENTES: Harina de trigo, azúcar, aceites vegetales. Contiene: GLUTEN, SÉSAMO. Conservar en lugar fresco.",PASS,Etiqueta conforme. Alérgenos declarados y resaltados.
OCR-9148,2026-09-03 12:15:00,BAT-5038,PROD_02,"GLUTEN,SÉSAMO","GLUTEN,SÉSAMO","INGREDIENTES: Harina de trigo, azúcar, aceites vegetales. Contiene: GLUTEN, SÉSAMO. Conservar en lugar fresco.",PASS,Etiqueta conforme. Alérgenos declarados y resaltados.
OCR-9149,2026-09-03 13:36:00,BAT-5038,PROD_02,"GLUTEN,SÉSAMO","GLUTEN,SÉSAMO","INGREDIENTES: Harina de trigo, azúcar, aceites vegetales. Contiene: GLUTEN, SÉSAMO. Conservar en lugar fresco.",PASS,Etiqueta conforme. Alérgenos declarados y resaltados.
OCR-9150,2026-09-03 17:05:00,BAT-5039,PROD_04,"GLUTEN,LECHE,SOJA,AVELLANA","GLUTEN,LECHE,SOJA,AVELLANA","INGREDIENTES: Harina de trigo, azúcar, aceites vegetales. Contiene: GLUTEN, LECHE, SOJA, AVELLANA. Conservar en lugar fresco.",PASS,Etiqueta conforme. Alérgenos declarados y resaltados.
OCR-9151,2026-09-03 18:08:00,BAT-5039,PROD_04,"GLUTEN,LECHE,SOJA,AVELLANA","GLUTEN,LECHE,SOJA,AVELLANA","INGREDIENTES: Harina de trigo, azúcar, aceites vegetales. Contiene: GLUTEN, LECHE, SOJA, AVELLANA. Conservar en lugar fresco.",PASS,Etiqueta conforme. Alérgenos declarados y resaltados.
OCR-9152,2026-09-03 16:56:00,BAT-5039,PROD_04,"GLUTEN,LECHE,SOJA,AVELLANA","GLUTEN,LECHE,SOJA,AVELLANA","INGREDIENTES: Harina de trigo, azúcar, aceites vegetales. Contiene: GLUTEN, LECHE, SOJA, AVELLANA. Conservar en lugar fresco.",PASS,Etiqueta conforme. Alérgenos declarados y resaltados.
OCR-9153,2026-09-03 16:14:00,BAT-5039,PROD_04,"GLUTEN,LECHE,SOJA,AVELLANA","GLUTEN,LECHE,SOJA,AVELLANA","INGREDIENTES: Harina de trigo, azúcar, aceites vegetales. Contiene: GLUTEN, LECHE, SOJA, AVELLANA. Conservar en lugar fresco.",PASS,Etiqueta conforme. Alérgenos declarados y resaltados.
OCR-9154,2026-09-03 16:55:00,BAT-5039,PROD_04,"GLUTEN,LECHE,SOJA,AVELLANA","GLUTEN,LECHE,SOJA,AVELLANA","INGREDIENTES: Harina de trigo, azúcar, aceites vegetales. Contiene: GLUTEN, LECHE, SOJA, AVELLANA. Conservar en lugar fresco.",PASS,Etiqueta conforme. Alérgenos declarados y resaltados.
OCR-9155,2026-09-04 07:07:00,BAT-5040,PROD_06,"GLUTEN,LECHE,HUEVO","GLUTEN,LECHE,HUEVO","INGREDIENTES: Harina de trigo, azúcar, aceites vegetales. Contiene: GLUTEN, LECHE, HUEVO. Conservar en lugar fresco.",PASS,Etiqueta conforme. Alérgenos declarados y resaltados.
OCR-9156,2026-09-04 07:54:00,BAT-5040,PROD_06,"GLUTEN,LECHE,HUEVO","GLUTEN,LECHE,HUEVO","INGREDIENTES: Harina de trigo, azúcar, aceites vegetales. Contiene: GLUTEN, LECHE, HUEVO. Conservar en lugar fresco.",PASS,Etiqueta conforme. Alérgenos declarados y resaltados.
OCR-9157,2026-09-04 08:44:00,BAT-5040,PROD_06,"GLUTEN,LECHE,HUEVO","GLUTEN,LECHE","INGREDIENTES: Harina de trigo, azúcar, aceites vegetales. Contiene: GLUTEN, LECHE. Conservar en lugar fresco.",FAIL_MISSING_ALLERGEN,ALERTA: Faltan alérgenos obligatorios en el texto impreso.
OCR-9158,2026-09-04 12:12:00,BAT-5041,PROD_03,"GLUTEN,LECHE,SOJA","GLUTEN,LECHE,SOJA","INGREDIENTES: Harina de trigo, azúcar, aceites vegetales. Contiene: GLUTEN, LECHE, SOJA. Conservar en lugar fresco.",PASS,Etiqueta conforme. Alérgenos declarados y resaltados.
OCR-9159,2026-09-04 12:05:00,BAT-5041,PROD_03,"GLUTEN,LECHE,SOJA","GLUTEN,LECHE,SOJA","INGREDIENTES: Harina de trigo, azúcar, aceites vegetales. Contiene: GLUTEN, LECHE, SOJA. Conservar en lugar fresco.",PASS,Etiqueta conforme. Alérgenos declarados y resaltados.
OCR-9160,2026-09-04 12:14:00,BAT-5041,PROD_03,"GLUTEN,LECHE,SOJA","GLUTEN,LECHE,SOJA","INGREDIENTES: Harina de trigo, azúcar, aceites vegetales. Contiene: GLUTEN, LECHE, SOJA. Conservar en lugar fresco.",PASS,Etiqueta conforme. Alérgenos declarados y resaltados.
OCR-9161,2026-09-04 12:22:00,BAT-5041,PROD_03,"GLUTEN,LECHE,SOJA","GLUTEN,LECHE,SOJA","INGREDIENTES: Harina de trigo, azúcar, aceites vegetales. Contiene: GLUTEN, LECHE, SOJA. Conservar en lugar fresco.",PASS,Etiqueta conforme. Alérgenos declarados y resaltados.
OCR-9162,2026-09-04 12:54:00,BAT-5041,PROD_03,"GLUTEN,LECHE,SOJA","GLUTEN,LECHE,SOJA","INGREDIENTES: Harina de trigo, azúcar, aceites vegetales. Contiene: GLUTEN, LECHE, SOJA. Conservar en lugar fresco.",PASS,Etiqueta conforme. Alérgenos declarados y resaltados.
OCR-9163,2026-09-04 14:51:00,BAT-5042,PROD_04,"GLUTEN,LECHE,SOJA,AVELLANA","GLUTEN,LECHE,SOJA,AVELLANA","INGREDIENTES: Harina de trigo, azúcar, aceites vegetales. Contiene: GLUTEN, LECHE, SOJA, AVELLANA. Conservar en lugar fresco.",PASS,Etiqueta conforme. Alérgenos declarados y resaltados.
OCR-9164,2026-09-04 15:59:00,BAT-5042,PROD_04,"GLUTEN,LECHE,SOJA,AVELLANA","GLUTEN,LECHE,SOJA,AVELLANA","INGREDIENTES: Harina de trigo, azúcar, aceites vegetales. Contiene: GLUTEN, LECHE, SOJA, AVELLANA. Conservar en lugar fresco.",PASS,Etiqueta conforme. Alérgenos declarados y resaltados.
OCR-9165,2026-09-04 15:21:00,BAT-5042,PROD_04,"GLUTEN,LECHE,SOJA,AVELLANA","GLUTEN,LECHE,SOJA,AVELLANA","INGREDIENTES: Harina de trigo, azúcar, aceites vegetales. Contiene: GLUTEN, LECHE, SOJA, AVELLANA. Conservar en lugar fresco.",PASS,Etiqueta conforme. Alérgenos declarados y resaltados.
OCR-9166,2026-09-04 15:38:00,BAT-5042,PROD_04,"GLUTEN,LECHE,SOJA,AVELLANA","GLUTEN,LECHE,SOJA,AVELLANA","INGREDIENTES: Harina de trigo, azúcar, aceites vegetales. Contiene: GLUTEN, LECHE, SOJA, AVELLANA. Conservar en lugar fresco.",PASS,Etiqueta conforme. Alérgenos declarados y resaltados.
OCR-9167,2026-09-04 07:21:00,BAT-5043,PROD_02,"GLUTEN,SÉSAMO","GLUTEN,SÉSAMO","INGREDIENTES: Harina de trigo, azúcar, aceites vegetales. Contiene: GLUTEN, SÉSAMO. Conservar en lugar fresco.",PASS,Etiqueta conforme. Alérgenos declarados y resaltados.
OCR-9168,2026-09-04 07:09:00,BAT-5043,PROD_02,"GLUTEN,SÉSAMO","GLUTEN,SÉSAMO","INGREDIENTES: Harina de trigo, azúcar, aceites vegetales. Contiene: GLUTEN, SÉSAMO. Conservar en lugar fresco.",PASS,Etiqueta conforme. Alérgenos declarados y resaltados.
OCR-9169,2026-09-04 07:41:00,BAT-5043,PROD_02,"GLUTEN,SÉSAMO","GLUTEN,SÉSAMO","INGREDIENTES: Harina de trigo, azúcar, aceites vegetales. Contiene: GLUTEN, SÉSAMO. Conservar en lugar fresco.",PASS,Etiqueta conforme. Alérgenos declarados y resaltados.
OCR-9170,2026-09-04 12:47:00,BAT-5044,PROD_06,"GLUTEN,LECHE,HUEVO","GLUTEN,LECHE","INGREDIENTES: Harina de trigo, azúcar, aceites vegetales. Contiene: GLUTEN, LECHE. Conservar en lugar fresco.",FAIL_MISSING_ALLERGEN,ALERTA: Faltan alérgenos obligatorios en el texto impreso.
